code_commune,nom_commune,code_departement,latitude,longitude,commune_prix_m2,commune_volume,commune_prix_m2_maison,commune_volume_maison,commune_prix_m2_appart,commune_volume_appart,dept_prix_m2,dept_prix_m2_maison,dept_prix_m2_appart,commune_prix_m2_2020,commune_prix_m2_2024,evolution_5ans_pct,commune_prix_m2_2023,evolution_1an_pct,population_2023,evolution_pop_5_ans,evolution_pop_10_ans,revenu_median,taux_pauvrete,nb_equipements_total,equipements_par_1000_habitants,nb_equipements_dom_C,nb_equipements_dom_D,nb_equipements_dom_B,taux_cambriolages,taux_vols_total,taux_violences_total,distance_gare_km,gare_moins_5km,gare_moins_10km,score_immobilier,score_dynamisme,score_revenus,score_equipements,score_securite,score_transport,score_attractivite
01064,Briord,01,45.778824,5.476808,2252.341577359028,108,2229.780766235493,100.0,2694.5671571991224,8.0,2624.447729710821,2500.0,2943.6619718309857,1933.3333333333333,2536.3636363636365,31.2,2309.523809523809,9.8,1119.0,0.0708133971291866,0.1828752642706131,23440.0,,168.0,150.13404825737263,6.0,6.0,9.0,7.967921,7.4406281,5.4752171,15.9,0.0,0.0,44.3,84.9,65.6,59.7,15.3,20.6,53.7
01065,Buellas,01,46.206281,5.152159,2514.6985507532463,112,2476.4086120018324,103.0,3923.1220657276995,9.0,2624.447729710821,2500.0,2943.6619718309857,1933.3050127442652,2401.2016021361815,24.2,2753.528544343796,-12.8,1899.0,0.0567612687813021,0.0951557093425605,26810.0,,216.0,113.74407582938387,3.0,33.0,6.0,14.1441825,7.169056100000001,6.9884471,4.8,1.0,1.0,36.9,80.2,91.8,34.0,6.1,71.7,56.5
01066,La Burbanche,01,45.84726,5.557419,1799.3204903218284,23,1750.1963864886095,23.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,894.4805194805194,1554.8387096774193,73.8,1607.843137254902,-3.3,98.0,0.180722891566265,0.3611111111111111,,,20.0,204.08163265306123,0.0,0.0,0.0,0.0,3.179027,5.4752171,7.5,0.0,1.0,66.4,97.7,50.0,82.0,76.6,54.4,71.5
01067,Ceignes,01,46.120945,5.499275,2337.954249673914,9,2235.0655186853364,8.0,3039.9861288945795,1.0,2624.447729710821,2500.0,2943.6619718309857,,1316.5829145728644,,1778.0839895013123,-26.0,257.0,0.0118110236220472,-0.0190839694656488,25900.0,,64.0,249.0272373540856,0.0,0.0,18.0,7.967921,94.5956903,5.4752171,7.5,0.0,1.0,,56.0,87.7,89.9,0.1,54.4,
01068,Cerdon,01,46.0797135,5.465224,1576.5238273727132,78,1606.25,65.0,2157.318913480885,13.0,2624.447729710821,2500.0,2943.6619718309857,1462.5,1350.0,-7.7,1213.2075471698113,11.3,747.0,-0.0410783055198973,-0.0026702269692923,21410.0,,136.0,182.0615796519411,3.0,3.0,9.0,7.967921,7.2785534,5.4752171,10.5,0.0,0.0,49.4,21.9,25.2,75.1,15.6,39.0,38.5
01069,Certines,01,46.147171,5.268415,2370.781874340271,102,2385.752688172043,85.0,2395.5765845070423,17.0,2624.447729710821,2500.0,2943.6619718309857,2010.6796116504847,2275.862068965517,13.2,2379.5023696682465,-4.4,1531.0,0.0193075898801597,0.0631944444444444,25570.0,,156.0,101.89418680600916,3.0,21.0,3.0,8.476692,7.169056100000001,5.4752171,6.0,0.0,1.0,33.8,61.1,86.0,25.4,14.2,63.6,49.5
01071,Cessy,01,46.318171,6.06937,4835.428284251143,574,4802.5071839080465,217.0,4766.1520589814545,357.0,2624.447729710821,2500.0,2943.6619718309857,4517.786168521463,5190.189125295508,14.9,5206.18556701031,-0.3,5832.0,0.2042122651249225,0.2891246684350133,42540.0,7.0,536.0,91.90672153635116,12.0,57.0,78.0,10.5834531,9.654598,5.6652387,17.9,0.0,0.0,22.3,98.3,99.9,18.6,7.9,16.2,50.4
01072,Ceyzériat,01,46.180424,5.323279,2506.1003789073934,291,2428.7758996728467,209.0,2651.8389303518707,82.0,2624.447729710821,2500.0,2943.6619718309857,2554.3669962335225,2876.7123287671234,12.6,2424.5495495495497,18.6,3328.0,0.047529115517784,0.0950970714050674,25320.0,7.0,560.0,168.26923076923077,15.0,108.0,45.0,7.1234682,8.3704933,4.2781074,0.4,1.0,1.0,31.2,76.4,84.3,69.3,18.4,98.2,62.0
01073,Ceyzérieu,01,45.834555,5.724825,2258.828870749132,86,2237.5474608448035,83.0,3442.6349765258215,3.0,2624.447729710821,2500.0,2943.6619718309857,2039.5025839793284,2500.0,22.6,2722.222222222222,-8.2,1064.0,0.0608175473579262,0.0587064676616915,25250.0,,148.0,139.09774436090223,3.0,6.0,6.0,7.967921,6.0575583,4.0780581,4.3,1.0,1.0,40.9,81.7,83.7,52.6,25.1,75.1,61.2
01074,Chalamont,01,45.996644,5.17095,2462.074228991517,186,2531.7584480600754,126.0,2435.651313285116,60.0,2624.447729710821,2500.0,2943.6619718309857,2700.7299270072995,2333.333333333333,-13.6,2442.1130952380954,-4.5,2533.0,0.0015816528272044,0.0514736405147364,23720.0,11.0,488.0,192.65692854322936,3.0,75.0,39.0,10.0,10.021358200000002,5.4752171,10.6,0.0,0.0,15.9,49.3,69.0,78.8,8.4,38.5,44.1
01075,Chaleins,01,46.030268,4.804158,2932.7846111826298,113,2918.6061415220297,92.0,2582.159624413145,21.0,2624.447729710821,2500.0,2943.6619718309857,2341.9739814814816,2576.8968309859156,10.0,3167.4578059071728,-18.6,1505.0,0.1058045554739162,0.2552126772310258,24890.0,,232.0,154.15282392026575,3.0,27.0,15.0,7.967921,10.3519107,5.4752171,7.4,0.0,1.0,25.1,92.1,80.8,62.1,10.2,55.0,56.7
01076,Chaley,01,45.955181,5.531215,1598.8609459384818,23,1628.0229544613107,22.0,2803.542747714356,1.0,2624.447729710821,2500.0,2943.6619718309857,1315.2173913043478,1394.7204968944102,6.0,1551.1641276228802,-10.1,129.0,0.0157480314960629,-0.1164383561643835,21070.0,,20.0,155.03875968992247,0.0,0.0,0.0,7.967921,2.0675292,2.6995135,4.3,1.0,1.0,55.4,58.8,20.5,62.6,56.7,75.1,52.3
01077,Challes-la-Montagne,01,46.124293,5.462247,2190.744602448177,23,2169.374110953058,22.0,2789.0948632974314,1.0,2624.447729710821,2500.0,2943.6619718309857,2135.135135135135,1907.8947368421047,-10.6,1609.1954022988505,18.6,184.0,-0.0416666666666666,0.0165745856353591,24620.0,,28.0,152.17391304347828,0.0,0.0,0.0,7.967921,3.9900291,4.0780581,8.6,0.0,1.0,21.3,21.6,78.4,60.9,36.4,48.2,42.9
01078,Challex,01,46.180392,5.9757675,4322.022261849691,107,4208.863636363636,73.0,4084.3707236298665,34.0,2624.447729710821,2500.0,2943.6619718309857,4052.161587526577,4533.333333333333,11.9,5030.769230769231,-9.9,1632.0,0.075098814229249,0.1783393501805054,44460.0,,84.0,51.47058823529412,3.0,3.0,0.0,7.8184789,7.4406281,5.4752171,4.1,1.0,1.0,21.2,86.2,99.9,3.0,15.6,76.5,52.2
01079,Champagne-en-Valromey,01,45.906219,5.678265,1883.9215433315119,59,1952.8562358276645,48.0,2384.33720828087,11.0,2624.447729710821,2500.0,2943.6619718309857,1379.7092671108417,1621.6216216216217,17.5,2103.302380952381,-22.9,831.0,0.0183823529411764,0.0322981366459627,22770.0,,188.0,226.2334536702768,6.0,42.0,15.0,7.967921,5.1015269,4.0966725,6.6,0.0,1.0,49.6,60.5,56.4,86.6,30.2,59.9,57.8
01080,Champdor-Corcelles,01,46.018535,5.595837,1831.6426051571618,39,1776.7328825021132,37.0,2855.0518799068923,2.0,2624.447729710821,2500.0,2943.6619718309857,1848.714953271028,1000.0,-45.9,2297.980093676815,-56.5,665.0,0.0342146189735614,-0.0206185567010309,23720.0,,72.0,108.27067669172932,3.0,0.0,6.0,7.967921,6.0575583,5.4752171,13.0,0.0,0.0,33.0,69.9,69.0,30.1,19.2,29.1,45.4
01081,Champfromier,01,46.195178,5.815013,2152.0303712619707,62,2178.1801582471094,47.0,2471.830985915493,15.0,2624.447729710821,2500.0,2943.6619718309857,1910.112359550562,1614.2857142857144,-15.5,2031.2035291813554,-20.5,725.0,-0.0095628415300546,0.0168302945301542,27400.0,,108.0,148.9655172413793,3.0,6.0,9.0,7.967921,7.169056100000001,5.4752171,9.3,0.0,1.0,22.3,40.9,93.6,58.9,15.9,44.5,47.4
01082,Chanay,01,46.004295,5.785126,2305.6428224932306,40,2388.8459058671824,32.0,2673.402735252092,8.0,2624.447729710821,2500.0,2943.6619718309857,2166.6666666666665,3000.0,38.5,2264.1509433962265,32.5,574.0,-0.0845295055821371,-0.1114551083591331,27880.0,,88.0,153.31010452961672,3.0,9.0,6.0,7.967921,3.9900291,4.0780581,5.8,0.0,1.0,45.2,8.0,94.6,61.5,36.4,64.8,51.2
01083,Chaneins,01,46.095172,4.852804,2786.743764342925,90,2804.621848739496,87.0,2823.741298364902,3.0,2624.447729710821,2500.0,2943.6619718309857,4142.662566489362,3000.0,-27.6,2857.1428571428573,5.0,1046.0,0.1469298245614035,0.2349468713105076,25580.0,,196.0,187.3804971319312,3.0,12.0,6.0,7.967921,7.169056100000001,5.4752171,9.7,0.0,1.0,11.8,96.1,86.1,77.0,15.9,42.5,56.8
01084,Chanoz-Châtenay,01,46.183889,5.031772,2251.63776583208,79,2311.46694214876,73.0,2545.324027498323,6.0,2624.447729710821,2500.0,2943.6619718309857,2070.5882352941176,2383.712121212121,15.1,2073.170731707317,15.0,989.0,0.1394009216589861,0.3082010582010582,24050.0,,116.0,117.29019211324572,3.0,3.0,0.0,7.967921,6.0575583,5.4752171,5.7,0.0,1.0,37.3,95.5,72.8,36.7,19.2,65.4,57.0
01085,La Chapelle-du-Châtelard,01,46.06868,5.023606,2470.0508068758677,28,2426.638808139535,28.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,2009.803921568628,2407.294117647059,19.8,2414.9659863945576,-0.3,388.0,-0.015228426395939,0.0346666666666666,26330.0,,36.0,92.78350515463916,0.0,0.0,3.0,7.967921,6.0575583,4.0780581,3.9,1.0,1.0,35.5,37.1,89.8,19.1,25.1,77.9,47.4
01087,Charix,01,46.186594,5.6820655,2345.67111779943,20,2292.3363764947926,20.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,714.2857142857143,2792.2077922077924,290.9,1517.1019900497513,84.0,280.0,-0.0035587188612099,-0.0140845070422535,27320.0,,52.0,185.7142857142857,3.0,0.0,3.0,7.967921,6.0575583,4.0780581,7.0,0.0,1.0,50.1,45.0,93.3,76.5,25.1,57.4,59.9
01088,Charnoz-sur-Ain,01,45.867551,5.221371,3133.8365263803744,75,3169.583458195985,56.0,3070.7332228666114,19.0,2624.447729710821,2500.0,2943.6619718309857,3211.0091743119265,3548.3870967741937,10.5,3400.0,4.4,951.0,0.0519911504424778,0.0393442622950819,28140.0,,104.0,109.35856992639329,3.0,9.0,0.0,7.967921,7.169056100000001,5.4752171,4.4,1.0,1.0,24.1,78.3,95.2,30.8,15.9,74.4,54.4
01089,Château-Gaillard,01,45.964878,5.3055,2544.825418580272,129,2475.7991416121527,112.0,3704.0602992957747,17.0,2624.447729710821,2500.0,2943.6619718309857,2329.88616838488,2390.0,2.6,2727.2727272727275,-12.4,2443.0,0.1129840546697038,0.2592783505154639,25170.0,,364.0,148.9971346704871,3.0,42.0,27.0,9.128546,7.169056100000001,5.4752171,3.1,1.0,1.0,24.8,93.1,83.1,59.0,13.2,83.2,59.9
01090,Châtenay,01,46.032564,5.210278,2597.3712064396545,31,2556.790425012213,31.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,2584.2696629213483,2534.8205056179777,-1.9,1733.3333333333335,46.2,373.0,0.0718390804597701,0.1002949852507374,24090.0,,60.0,160.85790884718497,3.0,0.0,3.0,7.967921,6.0575583,5.4752171,9.8,0.0,1.0,21.7,85.3,73.3,65.7,19.2,42.1,53.1
01092,Châtillon-la-Palud,01,45.973359,5.252938,2511.3824143028187,149,2474.0384615384614,135.0,3004.527203983664,14.0,2624.447729710821,2500.0,2943.6619718309857,1776.6483516483518,2722.222222222222,53.2,2758.620689655173,-1.3,1698.0,0.0652446675031367,0.0794659885568976,25470.0,,224.0,131.91990577149588,3.0,18.0,21.0,9.1533473,7.169056100000001,5.4752171,7.2,0.0,1.0,47.2,83.2,85.3,47.8,13.1,56.2,59.6
01093,Châtillon-sur-Chalaronne,01,46.119282,4.957883,2718.152875006607,445,2871.788537549407,215.0,2473.224729953076,230.0,2624.447729710821,2500.0,2943.6619718309857,2479.1944165678315,2678.5714285714284,8.0,2828.9473684210525,-5.3,5250.0,0.07559926244622,0.0591083316522089,23430.0,10.0,1308.0,249.14285714285717,21.0,261.0,159.0,14.6745175,14.1172656,7.6642589,10.8,0.0,0.0,25.8,86.3,65.5,89.9,2.6,37.6,54.3
01094,Chavannes-sur-Reyssouze,01,46.432388,5.003339,1861.100188318224,90,1833.4087694483733,86.0,3446.5663952756786,4.0,2624.447729710821,2500.0,2943.6619718309857,1666.6666666666667,1904.7619047619048,14.3,1709.4017094017097,11.4,726.0,-0.03841059602649,-0.0081967213114754,23460.0,,52.0,71.62534435261708,6.0,0.0,0.0,7.967921,3.9900291,4.0780581,9.4,0.0,1.0,48.8,23.2,65.9,8.5,36.4,44.0,39.3
01095,Nivigne et Suran,01,46.275513,5.427584,1681.609819187054,64,1752.5337837837837,59.0,2508.0711541979144,5.0,2624.447729710821,2500.0,2943.6619718309857,800.0,1644.7368421052631,105.6,1562.5,5.3,820.0,0.0024449877750611,0.0379746835443038,23260.0,,148.0,180.4878048780488,3.0,15.0,12.0,7.967921,7.2785534,5.4752171,6.2,0.0,1.0,71.6,49.8,63.2,74.5,15.6,62.3,59.5
01096,Chaveyriat,01,46.197911,5.059243,2326.2968438406924,75,2346.748400852878,69.0,2591.751154174236,6.0,2624.447729710821,2500.0,2943.6619718309857,1409.090909090909,2700.0,91.6,2595.2380952380954,4.0,1078.0,0.0662710187932739,0.1056410256410256,23940.0,,148.0,137.291280148423,3.0,6.0,6.0,7.967921,7.4406281,5.4752171,4.2,1.0,1.0,50.4,83.5,71.6,51.5,15.3,75.8,60.5
01098,Chazey-Bons,01,45.80153,5.681494,2351.7369713041726,90,2364.697715511801,80.0,2431.9506077561255,10.0,2624.447729710821,2500.0,2943.6619718309857,1925.3521126760563,2333.333333333333,21.2,2128.365973072215,9.6,1142.0,-0.0017482517482517,0.142,22520.0,,216.0,189.14185639229424,3.0,18.0,18.0,7.967921,7.169056100000001,5.4752171,5.7,0.0,1.0,38.4,46.0,42.0,77.6,15.9,65.4,47.0
01099,Chazey-sur-Ain,01,45.894534,5.259036500000001,2714.23311284622,102,2658.128880403537,86.0,2879.795871773594,16.0,2624.447729710821,2500.0,2943.6619718309857,2366.342486651411,2335.802469135803,-1.3,3010.7526881720432,-22.4,1632.0,0.0583657587548638,0.0569948186528497,26780.0,,240.0,147.05882352941177,6.0,42.0,3.0,7.967921,14.678267800000002,4.0780581,5.1,0.0,1.0,20.7,80.8,91.6,57.7,7.2,69.6,56.0
01100,Cheignieu-la-Balme,01,45.8269,5.607574,2167.1416914837655,17,2131.818181818182,15.0,2817.9370339685165,2.0,2624.447729710821,2500.0,2943.6619718309857,861.1111111111111,,,1206.7819148936169,,131.0,-0.0150375939849624,-0.1027397260273972,21090.0,,24.0,183.206106870229,0.0,0.0,0.0,7.967921,1.5856971,1.397159,4.4,1.0,1.0,,37.2,20.7,75.5,66.8,74.4,
01101,Chevillard,01,46.110597,5.579142,2399.654478601797,5,2306.3186813186812,5.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,568.6274509803922,666.6666666666666,17.2,2540.983606557377,-73.8,149.0,-0.0132450331125827,-0.0628930817610062,26800.0,,16.0,107.38255033557049,0.0,0.0,0.0,0.0,3.9900291,0.0,7.4,0.0,1.0,35.5,38.4,91.7,29.4,91.1,55.0,53.9
01102,Chevroux,01,46.381321,4.952677,2031.2399480213119,63,2001.341614906832,60.0,2956.453003736706,3.0,2624.447729710821,2500.0,2943.6619718309857,1970.1492537313432,2165.5652173913045,9.9,1863.354037267081,16.2,990.0,0.0454065469904963,0.048728813559322,23750.0,,104.0,105.05050505050504,3.0,0.0,3.0,7.967921,5.1015269,5.4752171,6.4,0.0,1.0,40.2,75.5,69.4,27.7,23.2,61.1,51.6
01103,Chevry,01,46.282551,6.040023,4618.234589974786,220,4621.422872340425,126.0,4392.548806815718,94.0,2624.447729710821,2500.0,2943.6619718309857,4460.3125,4992.857142857143,11.9,5040.322580645161,-0.9,2372.0,0.1979797979797979,0.6991404011461319,44010.0,,140.0,59.02192242833052,9.0,6.0,6.0,7.967921,7.169056100000001,5.4752171,16.0,0.0,0.0,20.9,98.2,99.9,4.7,15.9,20.4,49.2
01104,Chézery-Forens,01,46.221454,5.866589,2266.158114960755,63,2430.9210526315787,42.0,2183.557071596244,21.0,2624.447729710821,2500.0,2943.6619718309857,2484.7233360064156,2312.5,-6.9,4510.63829787234,-48.7,433.0,-0.0647948164146868,-0.0607375271149674,25230.0,,100.0,230.9468822170901,3.0,0.0,15.0,7.967921,2.404332,4.0780581,11.2,0.0,0.0,25.2,12.8,83.6,87.4,45.9,36.0,46.9
01105,Civrieux,01,45.922379,4.883110500000001,3310.2785141558666,152,3392.687559354226,120.0,2971.3214738565985,32.0,2624.447729710821,2500.0,2943.6619718309857,3178.5714285714284,3160.8715640727837,-0.6,3687.619047619048,-14.3,2016.0,0.1487179487179487,0.3990284524635669,28920.0,,372.0,184.52380952380955,3.0,33.0,21.0,17.1134825,7.169056100000001,5.4752171,4.0,1.0,1.0,16.9,96.2,96.4,76.0,5.2,77.2,62.4
01106,Cize,01,46.204938999999996,5.447669,2078.8584091130456,16,2018.641765704584,16.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,1281.25,1694.7368421052631,32.3,2495.7264957264956,-32.1,168.0,-0.0454545454545454,-0.0289017341040462,23440.0,,28.0,166.66666666666666,0.0,0.0,0.0,0.0,4.4718612,1.3785446,1.1,1.0,1.0,49.0,19.9,65.6,68.6,86.2,93.2,57.6
01107,Cleyzieu,01,45.907663,5.429834,2095.7883056455344,9,2018.0084745762713,9.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,979.8333333333334,1312.5,34.0,1190.677966101695,10.2,143.0,0.0592592592592592,0.0514705882352941,22370.0,,20.0,139.86013986013987,0.0,0.0,3.0,0.0,0.0,0.0,4.5,1.0,1.0,49.0,81.2,39.8,53.2,98.6,73.7,61.7
01108,Coligny,01,46.384101,5.345642,1834.194672330991,168,1809.55091714105,120.0,2171.148897743761,48.0,2624.447729710821,2500.0,2943.6619718309857,1145.4545454545455,1803.921568627451,57.5,1616.1616161616162,11.6,1360.0,0.1544991511035653,0.1683848797250859,23750.0,,276.0,202.94117647058823,6.0,48.0,24.0,7.967921,6.0575583,5.4752171,5.5,0.0,1.0,64.9,96.5,69.4,81.7,19.2,66.7,70.3
01109,Collonges,01,46.138053,5.903724,3863.64614008724,300,3881.167512690355,182.0,3758.47305934192,118.0,2624.447729710821,2500.0,2943.6619718309857,3793.1442080378247,4231.4049586776855,11.6,4049.253856472166,4.5,2398.0,0.0792079207920792,0.1397338403041825,33820.0,11.0,328.0,136.78065054211845,3.0,63.0,18.0,6.4909332,7.2785534,5.4752171,4.5,1.0,1.0,21.8,87.2,99.2,51.1,20.3,73.7,59.8
01110,Colomieu,01,45.733213500000005,5.6231855,2172.224117568209,11,2100.4273504273506,11.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,1041.0377358490566,1333.3333333333333,28.1,1860.4651162790697,-28.3,159.0,0.0743243243243243,0.282258064516129,20800.0,,32.0,201.2578616352201,0.0,0.0,0.0,0.0,2.0675292,2.6995135,13.1,0.0,0.0,45.1,86.0,17.1,81.3,89.1,28.8,55.9
01111,Conand,01,45.8926165,5.472030500000001,2002.122830290375,28,1958.7108315540424,28.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,1633.2561865764642,1692.3076923076924,3.6,2126.136363636364,-20.4,134.0,0.046875,0.1858407079646017,21730.0,,20.0,149.25373134328356,0.0,0.0,0.0,7.967921,2.404332,4.0780581,4.0,1.0,1.0,37.5,76.2,29.9,59.1,45.9,77.2,51.8
01112,Condamine,01,46.108036,5.550989,2418.3951975857976,27,2373.9495798319326,27.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,1171.875,2363.6363636363635,101.7,2522.348484848485,-6.3,480.0,0.1111111111111111,0.1510791366906475,25520.0,,100.0,208.33333333333331,3.0,18.0,6.0,7.967921,5.583359,5.4752171,7.5,0.0,1.0,48.7,92.8,85.6,83.0,21.5,54.4,67.9
01113,Condeissiat,01,46.157894,5.0794654999999995,2321.826363677252,66,2302.439024390244,60.0,2745.6130108376638,6.0,2624.447729710821,2500.0,2943.6619718309857,2142.1665695981364,2377.1929824561403,11.0,1887.276785714286,26.0,839.0,0.023170731707317,0.0409429280397022,23170.0,,120.0,143.0274135876043,3.0,15.0,6.0,7.967921,7.169056100000001,5.4752171,7.4,0.0,1.0,33.6,63.6,62.0,55.3,15.9,55.0,48.9
01114,Confort,01,46.149978,5.823466,2937.679844842352,34,2718.4139784946237,25.0,3506.455399061033,9.0,2624.447729710821,2500.0,2943.6619718309857,,3733.3509513742074,,2635.9478125,41.6,668.0,0.0167427701674277,0.2014388489208633,30140.0,,68.0,101.79640718562874,3.0,3.0,3.0,7.967921,5.1015269,2.7757036,4.2,1.0,1.0,,59.5,97.7,25.3,37.5,75.8,
01115,Confrançon,01,46.259439,5.057349,2083.8755946902957,131,2073.1913455037193,101.0,2442.5301810865185,30.0,2624.447729710821,2500.0,2943.6619718309857,2022.2222222222224,1581.967213114754,-21.8,1971.1538461538464,-19.7,1356.0,0.0142109199700822,0.0264950794852384,24350.0,,164.0,120.94395280235987,3.0,15.0,12.0,7.967921,7.169056100000001,6.4630192,2.8,1.0,1.0,24.2,57.7,75.9,39.4,13.4,85.0,48.5
01116,Contrevoz,01,45.805514,5.628382,1924.8198296781163,63,1983.639705882353,53.0,2417.9648598662684,10.0,2624.447729710821,2500.0,2943.6619718309857,1724.3055555555557,1666.6666666666667,-3.3,1980.5376028202115,-15.8,494.0,-0.0100200400801603,-0.0463320463320463,23210.0,,68.0,137.6518218623482,3.0,0.0,6.0,7.967921,5.1015269,4.0780581,5.3,0.0,1.0,36.6,40.6,62.6,51.7,30.4,68.1,47.4
01117,Conzieu,01,45.7315505,5.602619,2583.952442431937,12,2514.814814814815,12.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,,1141.5929203539822,,2400.0,-52.4,155.0,0.0402684563758389,0.0616438356164383,22900.0,,32.0,206.4516129032258,0.0,0.0,3.0,7.967921,6.0575583,4.0780581,13.7,0.0,0.0,,73.1,58.2,82.5,25.1,26.9,
01118,Corbonod,01,45.967687,5.810102,2759.0148185878775,114,2813.28320802005,90.0,2752.1776814734562,24.0,2624.447729710821,2500.0,2943.6619718309857,2515.2027027027025,3247.307985952054,29.1,2658.333333333333,22.2,1333.0,0.0496062992125984,0.0935192780968006,27120.0,,164.0,123.03075768942236,3.0,12.0,12.0,7.0571021,7.169056100000001,5.4752171,1.7,1.0,1.0,35.7,77.4,92.8,41.1,18.5,90.7,60.0
01121,Corlier,01,46.030771,5.499093,1960.6469031467814,7,2095.1159132520174,4.0,2526.497970876104,3.0,2624.447729710821,2500.0,2943.6619718309857,,,,538.2165605095541,,116.0,0.0,0.0,24470.0,,24.0,206.89655172413796,0.0,0.0,0.0,7.967921,4.4718612,0.0,10.3,0.0,0.0,,47.7,77.0,82.6,58.5,39.8,
01123,Cormoranche-sur-Saône,01,46.2394755,4.8345825,2403.7822239576517,75,2383.0409356725145,75.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,2070.967741935484,2063.59743897559,-0.4,2504.697204968944,-17.6,1179.0,0.0216637781629116,0.1018691588785046,25480.0,,176.0,149.2790500424088,3.0,15.0,6.0,19.379845,7.169056100000001,5.4752171,3.9,1.0,1.0,25.5,62.7,85.4,59.1,4.1,77.9,53.1
01124,Cormoz,01,46.442422,5.226837,1928.7223733684627,101,1818.593292087268,96.0,3341.4674091057977,5.0,2624.447729710821,2500.0,2943.6619718309857,869.5652173913044,2725.8928571428573,213.5,1881.1881188118807,44.9,703.0,0.0384047267355982,0.0523952095808383,23440.0,,52.0,73.96870554765292,3.0,0.0,3.0,7.967921,7.169056100000001,5.4752171,8.3,0.0,1.0,61.3,72.1,65.6,9.3,15.9,49.8,50.8
01125,Corveissiat,01,46.250565,5.479569,1650.4313083260356,90,1643.4464875058934,86.0,2567.07485443898,4.0,2624.447729710821,2500.0,2943.6619718309857,1285.1851851851852,1711.7117117117118,33.2,1250.0,36.9,601.0,-0.0243506493506493,-0.0259319286871961,24010.0,,72.0,119.80033277870216,3.0,3.0,6.0,7.967921,7.169056100000001,5.4752171,4.6,1.0,1.0,65.8,31.0,72.4,38.5,15.9,73.1,51.8
01127,Courmangoux,01,46.3311745,5.370027,1976.1351349406789,44,1940.3040141676506,41.0,2861.856674639029,3.0,2624.447729710821,2500.0,2943.6619718309857,2314.7727272727275,1735.5371900826449,-25.0,1971.1538461538464,-12.0,522.0,0.0275590551181102,0.029585798816568,24080.0,,88.0,168.58237547892722,0.0,0.0,3.0,7.967921,3.6532263,4.0966725,11.7,0.0,0.0,27.5,66.1,73.2,69.5,38.2,33.9,52.4
01128,Courtes,01,46.461087,5.102688,2059.2855384254417,35,2021.9512195121956,35.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,1370.1923076923076,1625.0,18.6,1926.229508196721,-15.6,289.0,-0.0647249190938511,0.0248226950354609,22520.0,,8.0,27.68166089965398,0.0,0.0,3.0,7.967921,4.7647241000000005,4.0966725,16.8,0.0,0.0,44.1,12.8,42.0,0.8,32.1,18.4,27.2
01129,Crans,01,45.963823,5.18585,2674.7487867398604,18,2618.1816368713057,18.0,2943.6619718309857,,2624.447729710821,2500.0,2943.6619718309857,2499.601116872756,2198.581560283688,-12.0,3021.7391304347825,-27.2,326.0,0.1726618705035971,0.2348484848484848,26820.0,,32.0,98.159509202454,0.0,0.0,0.0,7.967921,3.9900291,1.3785446,6.9,0.0,1.0,12.9,97.4,91.8,22.7,52.9,58.0,55.6
01130,Bresse Vallons,01,46.314262,5.172865,2105.7857244073484,149,2074.4897959183677,139.0,3690.2356446370527,10.0,2624.447729710821,2500.0,2943.6619718309857,1744.186046511628,2028.571428571429,16.3,2128.2313192425554,-4.7,2388.0,0.0351105331599479,0.0949105914718019,24120.0,,280.0,117.25293132328308,6.0,27.0,18.0,7.967921,7.169056100000001,12.8259549,8.6,0.0,1.0,41.5,70.4,73.6,36.7,6.3,48.2,50.1
01133,Cressin-Rochefort,01,45.785415,5.762607,2485.393388837636,25,2440.3741856808183,24.0,2848.2247652582155,1.0,2624.447729710821,2500.0,2943.6619718309857,2693.918704350587,1289.4144144144143,-52.1,2970.086365923193,-56.6,380.0,-0.0330788804071246,0.0,23660.0,,72.0,189.47368421052636,3.0,0.0,0.0,0.0,5.1015269,1.3785446,5.6,0.0,1.0,15.5,25.9,68.3,77.7,84.1,66.1,49.4
01134,Crottet,01,46.2799265,4.8902515,2252.977050616065,128,2250.8823529411766,121.0,2431.539223218096,7.0,2624.447729710821,2500.0,2943.6619718309857,1899.0566037735848,2075.471698113208,9.3,2374.0384615384614,-12.6,1847.0,0.0621046578493387,0.075713453698311,24310.0,,204.0,110.449377368706,3.0,15.0,6.0,16.3522013,7.169056100000001,5.4752171,1.2,1.0,1.0,34.0,82.1,75.5,31.5,5.6,92.8,54.6
